Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
2012-07,231.42,2.23,0.32,84.29,21.87,24.63,0.06,80.65
2012-08,194.7,1.82,0.31,82.09,21.81,24.81,0.18,75.49
2012-09,183.28,1.84,0.35,80.92,22.03,25.25,0.47,70.5
2012-10,267.7,2.85,0.31,83.28,22.5,25.48,0.3,89.84
2012-11,353.47,4.37,0.5,86.21,22.73,25.41,0.07,110.11
2012-12,390.57,4.96,0.4,86.84,22.68,25.31,0.07,113.16
2013-01,325.86,3.99,0.35,86.02,22.82,25.39,0.03,106.48
2013-02,338.67,4.56,0.46,86.34,22.71,25.3,0.01,119.84
2013-03,304.0,3.14,0.3,85.29,22.92,25.75,0.06,92.7
2013-04,364.35,4.71,0.5,86.38,23.01,25.69,0.05,119.11
2013-05,316.82,3.42,0.36,86.53,23.0,25.67,0.01,101.7
2013-06,243.95,2.37,0.45,84.46,22.75,25.69,0.24,87.65
2013-07,305.47,3.63,0.61,85.76,21.97,24.68,0.05,101.43
2013-08,217.86,2.16,0.25,83.31,21.76,24.75,0.05,76.14
2013-09,227.03,2.4,0.34,83.08,22.08,25.07,0.05,88.7
2013-10,254.03,2.63,0.3,83.14,22.39,25.42,0.26,86.71
2013-11,339.74,4.2,0.39,85.83,22.52,25.27,0.06,108.25
2013-12,408.56,5.67,0.6,87.41,22.68,25.13,0.01,129.88
2014-01,272.28,2.99,0.25,85.2,22.36,24.91,0.01,97.65
2014-02,202.22,2.24,0.2,82.92,22.36,25.35,0.12,82.66
2014-03,274.03,2.67,0.23,84.6,22.57,25.49,0.06,91.16
2014-04,302.01,3.13,0.29,85.83,22.76,25.54,0.03,97.83
2014-05,288.19,2.67,0.34,86.23,23.0,25.7,0.01,87.97
2014-06,241.21,2.23,0.39,85.26,22.87,25.59,0.11,84.65
2014-07,157.36,1.34,0.19,83.11,22.31,25.23,0.21,63.92
2014-08,252.16,2.62,0.42,83.78,21.91,24.77,0.04,82.82
2014-09,175.71,1.85,0.3,80.03,21.9,25.19,0.5,61.34
2014-10,187.41,1.82,0.29,79.46,22.46,25.79,1.49,67.71
2014-11,330.03,3.93,0.37,84.84,22.76,25.58,0.29,105.01
2014-12,386.14,4.97,0.45,86.94,22.82,25.35,0.06,115.99
2015-01,312.98,3.27,0.29,86.0,22.57,25.1,0.02,103.28
2015-02,283.22,3.39,0.37,85.66,22.4,25.05,0.02,98.51
2015-03,305.0,3.14,0.27,85.47,22.61,25.34,0.04,96.34
2015-04,328.9,3.59,0.34,86.33,22.78,25.54,0.01,97.14
2015-05,231.06,1.84,0.21,85.02,22.87,25.68,0.01,80.59
2015-06,211.76,2.11,0.4,84.43,22.58,25.4,0.04,86.54
2015-07,118.13,0.99,0.15,80.5,22.06,25.29,0.24,56.87
2015-08,103.85,0.73,0.11,79.37,21.81,25.16,0.37,44.9
2015-09,123.69,1.2,0.2,77.18,22.17,25.59,0.69,46.93
2015-10,146.38,1.41,0.17,77.38,22.53,25.95,1.45,62.76
2015-11,320.48,3.75,0.38,84.4,23.02,25.83,0.54,95.82
2015-12,312.29,3.31,0.41,85.2,23.09,25.83,0.15,103.47
2016-01,303.77,3.22,0.46,85.14,23.22,25.96,0.15,109.22
2016-02,368.79,5.12,0.8,86.11,23.16,25.72,0.05,132.15
2016-03,352.42,4.3,0.46,86.09,23.5,26.14,0.1,107.72
2016-04,364.14,4.44,0.55,86.1,23.52,26.23,0.19,109.17
2016-05,309.83,3.17,0.42,86.13,23.59,26.3,0.06,98.82
2016-06,247.93,2.56,0.42,85.16,22.86,25.63,0.03,90.62
2016-07,258.52,2.58,0.41,84.6,22.56,25.4,0.13,89.21
2016-08,188.75,1.77,0.25,82.15,22.62,25.67,0.35,76.18
2016-09,307.41,3.75,0.45,84.33,22.71,25.57,0.21,102.11
2016-10,373.81,5.1,0.54,85.39,22.91,25.58,0.21,113.12
2016-11,358.57,4.52,0.45,86.28,23.08,25.7,0.11,107.37
2016-12,317.95,3.47,0.35,85.58,23.0,25.61,0.06,105.04
2017-01,332.68,3.94,0.36,85.83,22.75,25.4,0.04,107.34
2017-02,310.24,3.91,0.47,85.29,22.72,25.34,0.05,122.03
2017-03,339.84,4.02,0.31,86.01,22.74,25.41,0.03,107.61
2017-04,348.0,4.08,0.4,86.63,22.89,25.54,0.02,108.63
2017-05,326.99,3.57,0.46,86.24,23.2,25.82,0.02,103.81
2017-06,276.29,3.28,0.52,85.8,22.68,25.34,0.02,91.96
2017-07,233.43,2.4,0.43,84.67,22.39,25.14,0.05,83.33
2017-08,249.56,2.7,0.43,83.66,22.32,25.1,0.03,80.76
2017-09,277.97,3.38,0.58,83.26,22.59,25.48,0.28,98.79
2017-10,272.58,2.93,0.34,83.89,22.86,25.8,0.23,96.41
2017-11,388.97,5.32,0.52,86.55,22.95,25.56,0.04,120.21
2017-12,306.99,3.26,0.37,85.78,22.94,25.56,0.03,103.75
2018-01,300.23,3.64,0.33,85.18,22.65,25.34,0.05,106.68
2018-02,279.46,2.87,0.21,85.22,22.64,25.37,0.04,93.52
2018-03,343.49,4.12,0.39,85.77,22.67,25.41,0.05,106.12
2018-04,316.19,3.41,0.39,85.85,22.97,25.69,0.05,99.91
2018-05,289.15,2.73,0.41,85.62,23.01,25.69,0.02,92.46
2018-06,210.66,2.01,0.35,84.31,22.55,25.38,0.05,83.44
2018-07,171.0,1.57,0.24,82.92,22.27,25.18,0.03,70.9
2018-08,153.86,1.37,0.18,80.84,22.1,25.25,0.35,59.67
2018-09,200.33,2.12,0.36,80.56,22.09,25.29,0.44,73.46
2018-10,275.79,3.41,0.44,82.24,22.63,25.64,0.67,94.24
2018-11,349.05,4.34,0.42,85.4,22.93,25.67,0.16,110.55
2018-12,319.95,3.59,0.32,85.63,22.97,25.62,0.04,103.5
2019-01,303.97,3.21,0.3,85.64,22.93,25.52,0.02,94.03
2019-02,289.41,3.22,0.37,85.22,22.8,25.55,0.06,97.88
2019-03,300.55,3.52,0.41,84.51,22.79,25.66,0.12,106.3
2019-04,332.96,3.99,0.57,86.05,23.22,25.92,0.06,116.73
2019-05,227.37,1.7,0.28,84.79,23.1,25.95,0.07,91.02
2019-06,256.52,3.03,0.54,85.29,22.74,25.38,0.01,97.05
2019-07,142.37,1.22,0.19,81.74,21.9,24.97,0.05,53.78
2019-08,123.48,0.99,0.19,79.23,21.98,25.2,0.39,51.44
2019-09,120.69,1.14,0.2,77.3,22.01,25.5,1.18,64.23
2019-10,250.98,2.68,0.34,81.45,22.46,25.59,0.88,79.95
2019-11,190.84,1.51,0.15,81.41,22.92,26.05,0.84,69.72
2019-12,330.28,3.61,0.38,85.22,23.08,25.76,0.3,102.02
2020-01,287.64,3.12,0.39,85.03,23.2,25.91,0.09,99.46
2020-02,299.55,3.57,0.47,84.76,23.18,25.9,0.07,105.76
2020-03,364.98,5.02,0.58,85.57,23.23,25.97,0.15,118.83
2020-04,375.23,5.15,0.7,86.14,23.26,25.99,0.08,128.23
2020-05,314.52,3.54,0.67,85.88,23.56,26.21,0.1,111.95
2020-06,264.96,2.92,0.53,85.75,22.81,25.47,0.01,94.2
2020-07,264.62,2.84,0.51,85.22,22.4,25.07,0.02,86.75
2020-08,194.64,2.0,0.33,82.41,22.47,25.48,0.08,74.84
2020-09,294.74,3.61,0.59,83.89,22.59,25.42,0.21,95.4
2020-10,302.25,3.77,0.52,83.91,22.78,25.63,0.21,109.23
2020-11,333.73,4.33,0.45,85.21,22.94,25.68,0.14,110.71
2020-12,316.3,3.52,0.34,85.78,22.86,25.5,0.06,101.36
2021-01,343.25,4.46,0.49,86.42,22.72,25.22,0.05,115.14
2021-02,225.64,2.35,0.24,84.52,22.73,25.52,0.06,82.21
2021-03,374.3,4.71,0.58,85.52,22.62,25.4,0.04,117.41
2021-04,255.54,2.55,0.31,84.3,22.72,25.65,0.04,94.42
2021-05,292.03,3.22,0.57,85.48,23.2,25.88,0.02,104.02
2021-06,231.02,2.05,0.3,84.71,22.57,25.45,0.01,80.75
2021-07,220.06,2.58,0.46,83.58,22.41,25.34,0.07,92.09
2021-08,288.77,3.31,0.49,84.46,22.41,25.19,0.11,94.19
2021-09,318.77,4.14,0.67,84.6,22.58,25.31,0.08,106.32
2021-10,272.48,3.21,0.42,83.45,22.92,25.89,0.3,98.06
2021-11,348.24,4.76,0.5,85.47,22.89,25.62,0.07,114.87
2021-12,335.68,4.1,0.49,85.71,22.99,25.59,0.06,110.34
2022-01,280.68,3.01,0.33,85.18,22.69,25.4,0.08,94.4
2022-02,307.26,4.27,0.54,84.89,22.54,25.33,0.06,119.48
2022-03,318.23,3.94,0.39,84.96,22.81,25.69,0.13,105.08
2022-04,278.51,3.09,0.29,84.66,22.88,25.8,0.05,93.75
2022-05,278.27,3.24,0.42,84.89,23.1,25.95,0.08,92.42
2022-06,273.46,2.62,0.35,85.33,22.39,25.24,0.03,87.02
2022-07,265.75,2.97,0.59,84.68,22.43,25.21,0.07,95.78
2022-08,281.37,3.22,0.55,84.07,22.33,25.2,0.05,94.62
2022-09,275.26,3.52,0.49,83.77,22.42,25.35,0.15,97.18
2022-10,347.79,4.51,0.5,85.57,22.73,25.44,0.11,109.52
2022-11,349.49,4.4,0.4,85.73,22.76,25.49,0.11,109.95
2022-12,307.6,3.75,0.42,85.11,22.65,25.32,0.03,108.0
2023-01,286.98,3.21,0.29,85.06,22.59,25.27,0.11,101.91
2023-02,275.39,3.45,0.31,85.06,22.69,25.34,0.03,101.12
2023-03,345.69,4.24,0.49,85.57,22.69,25.41,0.06,111.97
2023-04,271.64,2.64,0.29,84.97,22.95,25.84,0.06,91.1
2023-05,237.21,2.36,0.39,84.27,23.25,26.11,0.06,92.46
2023-06,203.13,1.96,0.25,84.1,22.89,25.76,0.06,78.72
2023-07,196.61,2.21,0.35,83.25,22.59,25.44,0.07,80.89
2023-08,157.32,1.48,0.23,80.55,22.39,25.51,0.36,56.47
2023-09,175.49,2.15,0.31,78.91,22.5,25.7,1.09,68.16
2023-10,181.07,1.75,0.23,78.96,23.03,26.34,2.5,65.18
2023-11,290.0,3.37,0.39,83.37,23.36,26.26,0.91,100.73
2023-12,333.33,3.85,0.49,85.5,23.42,26.1,0.27,111.22
