Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
1950-01,35.58,0.17,0.02,77.73,16.1,20.07,0.0,18.6
1950-02,36.29,0.12,0.0,73.76,16.07,19.97,0.08,16.97
1950-03,69.41,0.31,0.01,77.2,19.24,22.89,0.26,35.62
1950-04,72.03,0.16,0.0,76.7,21.15,24.7,1.48,34.89
1950-05,195.04,2.1,0.07,80.77,22.79,25.89,0.69,68.39
1950-06,225.16,2.43,0.32,82.57,23.11,25.74,0.4,79.29
1950-07,193.37,1.42,0.04,81.57,23.06,25.8,0.92,65.09
1950-08,222.51,2.73,0.4,81.69,22.82,25.42,0.42,89.5
1950-09,241.54,2.08,0.12,87.05,22.12,24.57,0.02,84.7
1950-10,263.41,2.7,0.56,87.71,20.74,23.24,0.0,97.02
1950-11,106.03,0.75,0.1,84.62,18.66,21.53,0.0,53.08
1950-12,49.52,0.25,0.05,80.94,15.13,18.3,0.0,22.49
1951-01,47.9,0.1,0.0,80.39,15.31,18.53,0.0,23.17
1951-02,30.82,0.01,0.0,76.5,16.54,20.59,0.01,15.96
1951-03,71.24,0.55,0.04,76.77,18.18,22.04,0.63,35.8
1951-04,93.01,0.56,0.07,75.53,21.34,25.13,3.23,42.06
1951-05,167.02,1.14,0.01,82.24,22.47,25.49,0.35,55.18
1951-06,203.76,2.58,0.44,79.83,23.08,25.69,0.36,84.66
1951-07,151.0,1.28,0.06,79.34,22.8,25.69,0.5,65.83
1951-08,290.76,3.13,0.7,84.29,23.11,25.52,0.27,120.3
1951-09,227.21,1.95,0.33,86.4,22.07,24.8,0.03,102.46
1951-10,227.31,2.01,0.3,87.12,20.97,23.6,0.0,92.11
1951-11,175.93,1.47,0.33,87.05,19.4,21.88,0.0,73.9
1951-12,87.04,0.9,0.16,83.27,16.71,19.67,0.0,51.32
1952-01,41.16,0.1,0.0,79.9,16.29,19.77,0.0,16.21
1952-02,48.19,0.17,0.0,78.06,17.59,21.3,0.09,22.88
1952-03,137.34,1.33,0.29,79.77,20.02,23.73,0.85,56.7
1952-04,77.19,0.33,0.0,76.64,21.49,25.25,2.05,37.31
1952-05,197.96,2.29,0.23,80.63,23.11,26.29,1.36,81.68
1952-06,204.37,2.13,0.13,82.12,23.5,26.21,1.01,67.64
1952-07,170.27,1.69,0.14,79.37,23.51,26.17,1.82,66.7
1952-08,307.64,3.23,0.46,86.88,22.65,24.95,0.03,102.12
1952-09,277.77,2.59,0.21,87.81,22.07,24.48,0.01,86.34
1952-10,299.54,3.19,1.01,87.36,20.98,23.33,0.0,118.87
1952-11,67.28,0.35,0.01,83.65,18.95,21.89,0.0,64.63
1952-12,109.36,1.11,0.17,80.98,15.21,18.37,0.0,52.17
1953-01,177.76,2.52,0.51,84.56,16.22,19.13,0.0,82.7
1953-02,127.18,1.14,0.15,84.3,17.2,20.23,0.06,61.69
1953-03,116.51,0.65,0.02,82.86,19.48,22.85,0.86,47.24
1953-04,166.4,1.16,0.0,85.46,20.76,23.7,0.46,60.37
1953-05,162.22,1.03,0.04,82.51,22.72,25.82,0.93,53.58
1953-06,187.98,1.86,0.11,82.24,23.25,26.1,1.04,78.22
1953-07,110.71,0.4,0.03,78.25,23.23,26.34,2.28,51.55
1953-08,205.3,1.95,0.36,81.96,23.12,25.88,0.67,96.08
1953-09,255.74,2.74,0.57,85.77,22.02,24.68,0.03,116.74
1953-10,123.36,0.15,0.0,86.52,21.61,24.36,0.03,49.89
1953-11,187.78,1.96,0.24,86.36,19.4,21.82,0.0,72.73
1953-12,128.26,1.43,0.12,84.21,16.71,19.52,0.0,53.67
1954-01,48.66,0.07,0.0,82.14,17.44,20.75,0.01,20.38
1954-02,35.53,0.05,0.0,76.86,16.56,20.55,0.13,17.31
1954-03,81.39,0.48,0.03,78.13,17.5,20.95,0.4,34.44
1954-04,91.26,0.49,0.05,77.54,21.54,25.12,1.65,39.88
1954-05,184.05,1.77,0.07,82.56,22.78,25.81,0.57,61.87
1954-06,138.68,0.82,0.04,79.47,23.58,26.48,2.49,55.68
1954-07,140.89,0.61,0.01,78.14,23.42,26.42,3.14,50.44
1954-08,267.18,2.77,0.49,83.56,23.09,25.6,0.82,100.6
1954-09,319.36,3.87,0.87,87.17,22.22,24.54,0.03,135.24
1954-10,181.97,1.58,0.29,85.67,20.27,23.0,0.0,89.3
1954-11,42.91,0.17,0.0,78.84,17.77,21.46,0.0,34.83
1954-12,100.74,1.17,0.19,79.51,15.52,18.55,0.0,46.87
1955-01,46.9,0.38,0.02,74.85,13.74,17.42,0.0,23.73
1955-02,24.72,0.08,0.01,72.85,16.33,20.72,0.04,14.74
1955-03,59.35,0.53,0.03,73.94,18.95,22.87,0.37,27.89
1955-04,91.36,0.33,0.02,77.09,20.75,24.2,1.57,38.48
1955-05,206.27,1.48,0.14,82.78,22.95,25.88,0.91,68.93
1955-06,253.95,2.66,0.3,84.5,22.87,25.5,0.69,96.43
1955-07,208.86,1.55,0.0,84.31,23.02,25.65,0.32,64.9
1955-08,286.86,3.29,0.4,85.96,22.43,25.05,0.05,106.11
1955-09,259.72,2.27,0.48,86.66,21.91,24.68,0.01,109.75
1955-10,208.1,2.7,0.42,83.65,19.9,22.79,0.0,91.11
1955-11,223.18,2.91,0.77,81.53,17.22,20.1,0.0,93.18
1955-12,27.57,0.03,0.01,76.65,14.8,18.93,0.0,12.82
1956-01,38.58,0.15,0.01,74.57,13.52,17.61,0.0,22.66
1956-02,56.15,0.26,0.0,79.0,16.8,20.49,0.02,26.41
1956-03,48.37,0.15,0.0,74.91,19.09,23.13,0.84,24.34
1956-04,143.36,1.45,0.03,80.54,21.62,24.97,0.94,66.39
1956-05,256.6,2.31,0.05,86.52,22.26,25.0,0.13,81.52
1956-06,228.12,3.01,0.3,83.23,22.72,25.63,0.71,101.64
1956-07,246.19,2.11,0.28,84.52,22.54,25.32,0.43,89.77
1956-08,321.18,3.25,0.58,86.57,22.47,24.95,0.02,105.51
1956-09,282.38,3.26,0.41,85.75,21.95,24.67,0.18,102.81
1956-10,162.72,1.16,0.2,82.56,19.91,22.95,0.0,77.8
1956-11,130.44,1.32,0.39,77.52,16.82,20.09,0.0,73.92
1956-12,124.6,1.63,0.33,78.73,14.93,18.31,0.0,63.81
1957-01,38.2,0.21,0.0,77.76,15.24,19.17,0.01,17.39
1957-02,47.3,0.19,0.01,75.83,14.66,18.48,0.01,26.25
1957-03,75.02,0.28,0.01,79.72,18.35,21.94,0.15,34.34
1957-04,88.49,0.68,0.02,76.93,21.22,24.92,1.95,39.82
1957-05,185.51,2.09,0.32,77.3,22.92,26.35,3.31,76.34
1957-06,275.63,3.33,0.35,84.87,23.52,25.98,0.36,94.91
1957-07,280.64,3.15,0.36,85.14,23.33,25.99,0.53,98.76
1957-08,286.27,3.6,0.5,84.39,23.18,26.0,1.45,123.95
1957-09,275.33,2.56,0.17,85.1,22.49,25.08,0.0,88.68
1957-10,247.0,3.17,0.64,84.24,20.48,23.08,0.0,122.42
1957-11,80.15,0.44,0.05,82.64,18.86,22.08,0.0,44.3
1957-12,55.86,0.33,0.07,81.02,16.94,20.42,0.0,35.92
1958-01,66.49,0.6,0.05,79.13,14.9,18.67,0.01,39.6
1958-02,46.04,0.12,0.01,77.59,15.52,19.22,0.05,27.8
1958-03,42.41,0.21,0.04,71.87,19.43,23.75,2.58,22.28
1958-04,50.48,0.32,0.01,71.2,21.66,25.76,4.22,26.96
1958-05,164.13,1.67,0.04,77.52,23.39,26.77,3.44,78.66
1958-06,284.75,3.87,0.62,84.52,23.75,26.34,1.1,129.49
1958-07,243.92,2.92,0.19,84.77,23.53,25.94,0.27,92.08
1958-08,280.85,2.98,0.43,85.41,22.7,25.59,0.15,116.73
1958-09,312.28,4.2,1.16,84.85,22.34,24.9,0.09,151.98
1958-10,206.02,2.13,0.29,82.42,20.38,23.05,0.0,80.24
1958-11,65.02,0.65,0.1,76.39,17.2,20.73,0.0,38.32
1958-12,17.19,0.03,0.0,70.25,14.66,19.27,0.0,8.84
1959-01,45.13,0.24,0.01,77.84,14.48,18.15,0.0,17.49
1959-02,39.63,0.18,0.0,76.28,16.83,20.91,0.08,20.13
1959-03,69.7,0.33,0.01,79.55,18.12,21.65,0.4,30.71
1959-04,109.13,1.07,0.08,78.48,21.42,24.98,1.42,59.98
1959-05,205.17,2.46,0.2,80.73,22.56,25.69,1.02,79.46
1959-06,183.13,1.8,0.14,80.82,23.78,26.77,2.13,78.32
1959-07,237.71,1.96,0.09,84.34,23.16,25.64,0.4,75.55
1959-08,293.58,3.81,0.6,84.64,23.18,25.64,0.42,110.64
1959-09,244.21,2.62,0.29,85.43,22.28,24.82,0.03,104.43
1959-10,143.49,1.45,0.13,81.02,20.18,23.49,0.0,68.94
1959-11,86.28,0.63,0.1,81.4,18.72,22.11,0.0,40.89
1959-12,87.64,0.66,0.09,83.3,17.09,20.19,0.0,41.48
1960-01,47.13,0.31,0.01,78.62,15.25,19.15,0.0,27.01
1960-02,43.54,0.19,0.0,77.46,16.4,20.01,0.03,24.65
1960-03,67.88,0.39,0.05,76.93,19.58,23.77,1.02,36.38
1960-04,64.3,0.34,0.0,76.47,20.77,24.35,2.07,32.67
1960-05,194.43,1.88,0.09,81.35,22.44,25.66,1.31,68.05
1960-06,279.02,3.28,0.53,82.94,23.79,26.44,0.79,124.22
1960-07,266.74,3.39,0.32,85.28,23.06,25.65,0.22,116.86
1960-08,302.64,3.79,0.63,85.0,23.69,26.19,0.28,125.75
1960-09,293.82,3.35,0.47,85.69,22.25,24.92,0.02,122.52
1960-10,246.2,3.0,0.87,85.2,20.79,23.34,0.0,129.41
1960-11,148.01,1.12,0.26,86.03,19.38,22.18,0.0,69.85
1960-12,49.7,0.41,0.01,81.99,15.82,19.04,0.0,25.42
1961-01,44.74,0.24,0.01,78.34,14.4,18.22,0.0,22.84
1961-02,46.68,0.23,0.0,80.23,16.23,19.65,0.04,23.02
1961-03,64.03,0.36,0.04,79.35,19.06,22.58,0.7,27.88
1961-04,148.36,1.68,0.2,80.6,21.29,24.68,0.82,65.02
1961-05,244.83,3.24,0.23,82.65,22.93,25.73,0.5,99.62
1961-06,271.24,3.4,0.45,83.32,23.08,25.71,0.47,107.35
1961-07,183.97,1.74,0.14,81.99,23.61,26.26,0.9,75.04
1961-08,314.51,3.88,0.58,84.82,23.27,25.7,0.36,110.87
1961-09,263.43,2.91,0.42,85.16,22.52,25.05,0.01,101.07
1961-10,245.14,2.5,0.61,85.85,21.04,23.73,0.0,98.78
1961-11,98.38,0.63,0.11,83.49,18.87,21.94,0.0,51.7
1961-12,78.64,0.47,0.03,82.31,16.85,20.11,0.0,35.28
1962-01,49.75,0.18,0.01,79.15,13.94,17.04,0.0,20.58
1962-02,34.36,0.16,0.01,77.4,15.34,19.4,0.01,19.42
1962-03,50.43,0.06,0.0,77.97,18.11,21.6,0.19,22.65
1962-04,126.05,1.16,0.04,80.66,20.75,24.14,0.49,46.6
1962-05,189.13,1.88,0.14,80.77,23.16,26.37,1.57,72.53
1962-06,276.04,3.65,0.37,84.28,23.44,25.98,0.51,104.9
1962-07,271.0,3.36,0.31,83.93,23.74,26.09,0.85,103.4
1962-08,234.68,2.06,0.23,84.63,22.97,25.63,0.11,84.77
1962-09,315.35,3.92,0.81,85.63,22.29,24.83,0.02,103.76
1962-10,150.03,1.62,0.14,83.56,20.78,23.67,0.0,75.85
1962-11,92.28,1.02,0.16,80.82,18.39,21.53,0.0,40.42
1962-12,38.04,0.2,0.02,78.38,15.19,19.02,0.0,31.38
1963-01,24.68,0.06,0.0,71.91,12.27,16.44,0.0,10.37
1963-02,36.41,0.01,0.0,78.72,14.8,18.44,0.0,14.21
1963-03,68.79,0.47,0.0,78.37,17.52,21.4,0.09,30.5
1963-04,61.48,0.27,0.0,78.26,20.58,24.15,0.54,27.38
1963-05,170.34,1.3,0.05,79.79,22.8,26.13,0.81,66.94
1963-06,257.27,2.98,0.22,82.43,23.61,26.2,0.2,84.62
1963-07,307.05,3.85,0.5,83.46,23.55,25.94,0.38,120.29
1963-08,311.33,2.97,0.42,86.11,23.19,25.58,0.07,101.76
1963-09,279.29,3.23,0.47,85.45,23.04,25.56,0.26,123.64
1963-10,228.47,2.82,0.26,85.58,20.8,23.29,0.0,95.63
1963-11,123.85,0.56,0.02,85.83,19.92,22.62,0.0,47.77
1963-12,49.56,0.37,0.02,80.3,15.74,19.47,0.0,27.14
1964-01,39.49,0.1,0.01,80.08,16.29,19.79,0.03,16.35
1964-02,52.32,0.19,0.0,78.94,15.7,19.11,0.11,21.18
1964-03,75.87,0.36,0.01,79.18,18.82,22.31,0.7,33.77
1964-04,104.45,0.97,0.08,78.69,21.74,25.3,1.7,52.42
1964-05,232.99,2.39,0.12,82.94,22.92,25.69,0.33,86.95
1964-06,225.32,2.74,0.19,81.95,23.46,26.18,1.03,83.43
1964-07,252.43,2.21,0.68,81.85,23.23,26.13,1.04,131.24
1964-08,274.37,3.0,0.38,84.13,23.43,25.76,0.5,107.02
1964-09,331.12,3.52,1.03,85.67,22.67,25.12,0.02,127.73
1964-10,294.17,3.56,0.73,86.6,21.54,23.96,0.0,113.0
1964-11,214.95,2.96,0.97,81.24,17.4,20.39,0.0,115.21
1964-12,94.52,1.13,0.19,81.2,14.75,18.1,0.0,60.44
1965-01,33.08,0.14,0.0,79.17,13.96,17.95,0.0,19.01
1965-02,45.94,0.18,0.01,79.04,17.05,20.68,0.04,23.45
1965-03,67.63,0.51,0.01,78.18,17.72,21.56,0.14,36.46
1965-04,143.28,1.61,0.23,78.74,21.24,24.8,1.36,70.49
1965-05,235.67,2.62,0.17,83.24,22.31,25.21,0.75,82.93
1965-06,287.27,3.28,0.21,85.29,23.05,25.26,0.06,93.14
1965-07,250.87,2.71,0.51,82.66,23.12,25.81,0.93,103.1
1965-08,198.26,1.48,0.18,83.84,22.58,25.37,0.41,78.72
1965-09,246.9,2.53,0.25,85.78,21.87,24.38,0.0,88.14
1965-10,190.95,1.99,0.19,85.72,21.05,23.71,0.0,89.43
1965-11,112.85,0.96,0.2,83.5,18.69,21.82,0.0,57.68
1965-12,103.94,1.03,0.18,83.91,16.54,19.51,0.0,53.28
1966-01,56.45,0.16,0.0,82.21,16.47,19.75,0.0,26.91
1966-02,43.89,0.28,0.01,76.98,17.35,21.17,0.54,24.57
1966-03,75.32,0.48,0.02,74.9,19.4,23.43,1.76,38.6
1966-04,98.92,0.66,0.01,77.9,21.77,25.41,1.86,44.95
1966-05,301.78,3.87,0.35,84.31,22.08,24.61,0.68,114.73
