Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
1950-01,8.51,0.03,0.02,56.66,16.45,22.97,0.3,5.62
1950-02,11.45,0.03,0.0,55.1,17.86,24.58,2.1,7.1
1950-03,57.15,0.18,0.0,60.57,21.24,27.1,9.5,25.96
1950-04,74.35,0.28,0.0,64.91,23.35,28.06,10.33,35.65
1950-05,130.61,0.65,0.0,75.26,23.75,27.18,3.64,51.54
1950-06,224.57,1.69,0.08,83.18,23.64,26.25,0.11,72.35
1950-07,156.76,0.65,0.01,80.62,23.19,26.0,0.41,51.28
1950-08,154.26,0.82,0.06,80.14,23.21,26.0,1.08,58.21
1950-09,305.56,2.87,0.25,87.84,23.0,25.53,0.0,98.13
1950-10,214.65,1.09,0.05,88.02,22.16,24.73,0.0,67.6
1950-11,107.05,0.39,0.03,83.47,20.47,23.91,0.0,49.18
1950-12,28.79,0.31,0.12,75.38,16.31,20.89,0.0,34.67
1951-01,25.07,0.09,0.0,68.61,17.18,22.34,0.0,17.5
1951-02,19.83,0.05,0.0,62.02,17.93,24.22,1.32,14.18
1951-03,25.14,0.09,0.0,58.77,20.89,26.74,7.6,19.78
1951-04,54.31,0.23,0.0,59.93,23.12,28.28,13.14,29.21
1951-05,114.38,0.59,0.01,72.61,23.64,27.32,4.43,70.08
1951-06,189.14,2.23,0.24,81.17,23.52,26.2,0.12,85.87
1951-07,166.15,1.48,0.08,80.0,23.14,26.09,0.43,81.58
1951-08,208.97,1.74,0.15,84.24,23.43,26.03,0.14,82.43
1951-09,215.64,2.03,0.26,86.21,23.05,25.88,0.0,94.67
1951-10,199.38,1.58,0.06,86.9,22.16,25.05,0.0,79.12
1951-11,95.06,0.27,0.0,83.33,21.06,24.44,0.0,40.94
1951-12,41.37,0.22,0.05,75.07,18.03,22.33,0.0,26.91
1952-01,13.98,0.05,0.0,61.07,17.16,23.15,0.06,6.73
1952-02,47.96,0.25,0.0,63.08,19.64,25.55,3.98,34.19
1952-03,215.03,2.59,0.18,78.67,21.16,25.77,3.53,90.22
1952-04,78.6,0.33,0.0,74.29,22.51,27.39,7.86,35.76
1952-05,157.89,0.74,0.0,78.3,23.97,27.57,4.87,56.02
1952-06,190.52,1.08,0.02,82.02,23.76,26.63,0.7,60.0
1952-07,161.45,1.27,0.09,80.17,23.57,26.26,1.08,67.82
1952-08,298.22,3.44,0.16,86.88,23.09,25.54,0.01,91.18
1952-09,263.81,2.78,0.06,87.31,22.83,25.47,0.03,75.15
1952-10,269.72,2.84,0.51,87.2,22.49,25.13,0.0,107.0
1952-11,76.94,0.5,0.05,81.8,20.39,23.98,0.0,35.68
1952-12,68.05,0.47,0.06,74.57,15.84,20.92,0.0,40.31
1953-01,210.0,3.2,0.63,80.61,17.62,22.2,0.0,156.07
1953-02,227.16,3.14,0.77,85.68,18.83,22.89,0.0,134.4
1953-03,160.6,1.29,0.1,84.19,20.5,25.14,0.59,73.47
1953-04,242.36,1.88,0.02,87.3,22.08,25.83,1.29,78.86
1953-05,191.39,0.93,0.0,86.28,22.91,26.21,0.24,60.53
1953-06,199.56,1.83,0.18,84.49,23.28,26.2,0.0,79.08
1953-07,143.38,1.36,0.1,80.34,22.86,26.01,0.12,70.04
1953-08,176.28,1.58,0.2,82.59,22.92,25.67,0.03,74.42
1953-09,238.93,1.71,0.03,86.88,22.4,25.36,0.0,77.1
1953-10,124.22,0.48,0.02,85.7,21.99,25.32,0.0,56.65
1953-11,241.92,2.81,0.26,86.02,20.1,23.21,0.0,88.48
1953-12,42.1,0.22,0.0,76.6,17.38,21.86,0.0,26.57
1954-01,23.81,0.01,0.0,66.85,18.48,23.94,0.13,10.35
1954-02,22.18,0.06,0.0,60.1,18.6,24.61,1.78,17.23
1954-03,41.52,0.25,0.0,58.04,20.25,26.05,5.51,25.66
1954-04,82.15,0.72,0.01,60.77,23.19,28.25,14.71,60.32
1954-05,175.82,0.93,0.02,82.26,23.61,26.77,1.32,64.48
1954-06,108.86,0.26,0.0,76.75,23.99,27.09,1.29,42.28
1954-07,147.4,0.68,0.01,78.13,23.48,26.58,0.84,53.16
1954-08,235.12,1.78,0.07,84.24,23.38,25.98,0.01,82.14
1954-09,326.02,4.33,0.34,87.98,22.93,25.39,0.0,120.1
1954-10,119.72,0.68,0.04,82.16,21.57,24.86,0.0,59.47
1954-11,18.7,0.06,0.0,66.69,18.79,23.61,0.0,12.31
1954-12,27.88,0.34,0.02,62.47,16.71,21.81,0.0,17.61
1955-01,19.53,0.05,0.0,58.15,14.96,21.09,0.17,12.92
1955-02,10.88,0.07,0.0,55.31,18.5,24.74,3.93,9.15
1955-03,36.05,0.15,0.0,56.46,20.97,26.83,10.43,24.23
1955-04,116.29,0.93,0.01,68.17,22.76,27.34,8.39,52.9
1955-05,194.22,1.12,0.03,80.36,23.91,27.32,3.56,83.42
1955-06,338.78,3.88,0.44,86.5,23.52,26.2,0.09,116.99
1955-07,184.04,0.82,0.04,84.41,23.37,26.34,0.08,62.35
1955-08,227.43,1.46,0.02,85.83,23.14,25.92,0.0,68.6
1955-09,261.81,1.94,0.17,87.75,22.9,25.84,0.02,77.1
1955-10,129.5,1.38,0.12,80.22,21.71,25.12,0.01,50.68
1955-11,86.1,0.96,0.05,72.16,19.1,23.06,0.0,39.86
1955-12,11.16,0.08,0.0,58.86,15.28,21.24,0.0,5.67
1956-01,11.55,0.02,0.0,56.05,15.13,21.64,0.01,6.63
1956-02,32.34,0.07,0.0,60.95,19.36,25.17,2.2,18.78
1956-03,31.21,0.05,0.0,55.8,21.72,27.53,12.13,18.13
1956-04,97.09,0.34,0.0,69.24,23.26,27.52,7.03,40.59
1956-05,244.22,1.37,0.02,83.84,23.3,26.42,0.44,69.23
1956-06,177.1,1.66,0.11,81.74,23.27,26.4,0.37,73.95
1956-07,235.58,1.73,0.1,84.94,23.06,25.89,0.08,84.58
1956-08,299.06,2.83,0.37,86.88,23.11,25.67,0.0,101.65
1956-09,305.16,3.58,0.3,87.44,22.79,25.53,0.0,104.87
1956-10,140.71,0.96,0.02,81.54,21.66,24.91,0.0,53.38
1956-11,78.34,1.0,0.07,71.52,18.61,22.73,0.0,50.41
1956-12,36.81,0.42,0.03,64.49,16.72,21.7,0.0,20.88
1957-01,10.25,0.01,0.0,57.46,16.67,22.93,0.29,6.19
1957-02,16.12,0.1,0.0,54.87,17.61,23.85,1.43,11.67
1957-03,79.91,0.54,0.02,63.56,20.86,26.35,7.52,44.76
1957-04,85.26,0.77,0.06,65.55,23.08,28.02,11.63,47.33
1957-05,121.14,0.97,0.08,66.54,24.49,28.59,12.52,70.75
1957-06,262.35,2.82,0.32,83.45,23.98,26.88,1.52,96.95
1957-07,255.43,2.81,0.13,85.23,23.39,26.26,0.28,88.33
1957-08,312.23,3.68,0.31,86.65,23.3,26.15,0.2,105.04
1957-09,364.84,4.86,0.4,87.11,23.08,25.73,0.0,116.14
1957-10,205.59,2.34,0.25,84.77,22.1,25.0,0.0,97.86
1957-11,40.21,0.02,0.0,78.94,20.36,24.47,0.0,19.42
1957-12,20.47,0.09,0.0,74.33,18.16,23.22,0.0,8.95
1958-01,36.02,0.33,0.01,70.83,17.58,23.13,0.01,25.86
1958-02,13.57,0.04,0.0,62.93,18.26,24.14,1.54,20.77
1958-03,13.45,0.01,0.0,51.91,22.15,28.12,16.1,8.82
1958-04,34.83,0.06,0.0,56.58,23.81,29.14,17.25,18.91
1958-05,115.53,0.77,0.03,68.18,24.69,28.67,10.98,58.05
1958-06,239.17,2.53,0.18,82.96,24.16,27.09,1.35,88.82
1958-07,251.78,2.89,0.18,84.7,23.67,26.3,0.36,88.28
1958-08,211.57,2.03,0.24,83.4,23.1,26.11,0.24,97.37
1958-09,309.26,4.2,0.47,87.12,22.92,25.6,0.0,122.8
1958-10,151.0,0.65,0.03,82.89,21.96,24.92,0.0,53.18
1958-11,35.59,0.35,0.12,67.69,18.87,23.17,0.0,20.5
1958-12,4.67,0.0,0.0,57.37,15.72,21.35,0.0,2.22
1959-01,14.96,0.16,0.02,66.3,16.63,22.6,0.17,11.17
1959-02,18.31,0.01,0.0,63.24,19.07,25.21,3.44,13.16
1959-03,63.39,0.36,0.01,65.2,20.51,25.91,5.3,32.88
1959-04,68.12,0.2,0.0,67.39,23.82,28.44,11.94,29.51
1959-05,194.37,2.04,0.3,76.3,23.82,27.49,5.74,94.12
1959-06,153.32,1.3,0.05,76.39,24.15,27.68,5.62,71.46
1959-07,261.04,2.42,0.12,83.82,23.26,26.03,0.29,82.48
1959-08,238.05,2.49,0.16,83.84,23.33,25.91,0.34,84.61
1959-09,339.89,4.68,0.5,86.32,22.95,25.43,0.11,124.43
1959-10,137.08,1.03,0.09,81.08,21.83,25.14,0.0,63.31
1959-11,48.28,0.37,0.08,76.71,20.46,24.63,0.03,25.14
1959-12,30.57,0.17,0.0,72.72,19.39,24.27,0.0,14.92
1960-01,22.36,0.1,0.0,67.38,17.41,23.09,0.49,14.38
1960-02,12.68,0.04,0.01,62.09,18.35,24.37,1.9,13.04
1960-03,42.7,0.16,0.0,62.49,21.19,27.14,12.47,23.81
1960-04,57.71,0.13,0.01,62.8,23.95,28.96,15.41,25.4
1960-05,189.08,1.61,0.13,75.43,24.27,27.85,6.85,80.28
1960-06,189.98,1.8,0.04,79.77,24.14,27.14,2.28,66.98
1960-07,216.85,1.78,0.16,82.9,23.47,26.44,0.71,80.66
1960-08,260.62,3.01,0.18,84.27,23.83,26.39,0.37,90.95
1960-09,262.34,2.69,0.18,85.41,23.01,25.88,0.17,87.49
1960-10,208.48,2.61,0.36,83.64,22.49,25.39,0.0,104.19
1960-11,88.56,0.49,0.05,80.97,21.21,24.8,0.01,41.31
1960-12,20.78,0.09,0.0,74.68,17.2,22.09,0.0,16.21
1961-01,12.99,0.02,0.0,67.39,16.11,21.96,0.13,8.17
1961-02,34.07,0.16,0.0,69.32,19.91,25.15,3.1,21.4
1961-03,46.64,0.19,0.01,66.25,21.57,26.94,8.98,27.23
1961-04,98.68,0.81,0.04,70.21,23.49,27.97,10.67,47.34
1961-05,234.77,2.51,0.12,81.94,23.91,27.01,1.44,87.09
1961-06,222.41,2.7,0.14,81.88,23.58,26.43,0.38,82.62
1961-07,195.47,1.65,0.16,82.45,23.44,26.17,0.15,77.17
1961-08,262.09,2.89,0.27,84.7,23.45,26.01,0.16,91.45
1961-09,277.95,3.55,0.26,85.82,23.02,25.59,0.01,88.49
1961-10,188.59,1.71,0.21,84.49,22.07,25.25,0.0,78.01
1961-11,45.69,0.26,0.01,78.63,20.67,24.48,0.04,18.76
1961-12,33.53,0.18,0.0,74.06,18.34,23.13,0.02,17.45
1962-01,21.86,0.07,0.0,69.46,16.22,21.53,0.02,13.69
1962-02,12.46,0.03,0.01,64.45,17.18,23.38,1.77,10.46
1962-03,59.99,0.31,0.0,65.77,20.85,26.4,8.84,28.68
1962-04,110.63,0.58,0.01,69.21,23.26,28.11,11.75,44.63
1962-05,180.16,1.28,0.08,78.11,24.07,27.72,4.67,70.67
1962-06,189.41,1.37,0.07,81.11,23.67,26.79,1.24,62.96
1962-07,287.35,3.2,0.61,82.62,23.67,26.47,1.17,116.08
1962-08,249.3,2.44,0.06,84.8,23.18,26.02,0.15,80.04
1962-09,336.18,3.87,0.86,86.14,23.05,25.74,0.05,126.34
1962-10,146.3,0.85,0.14,82.47,22.18,25.39,0.0,69.08
1962-11,28.77,0.21,0.01,76.41,19.81,24.16,0.0,16.03
1962-12,14.48,0.08,0.0,71.44,16.19,21.56,0.0,7.55
1963-01,13.14,0.1,0.02,65.17,13.96,19.93,0.0,12.34
1963-02,11.06,0.01,0.0,64.84,17.54,23.55,0.38,6.65
1963-03,78.91,0.66,0.01,67.67,20.48,25.97,5.34,43.04
1963-04,59.54,0.22,0.01,65.81,22.7,27.9,12.96,26.77
1963-05,111.79,0.55,0.0,70.05,24.11,28.58,12.01,47.79
1963-06,209.89,2.01,0.04,81.02,23.77,26.82,1.26,66.82
1963-07,263.69,3.27,0.32,83.27,23.21,26.0,0.28,95.4
1963-08,252.15,2.28,0.06,85.38,23.35,26.11,0.06,80.31
1963-09,304.71,3.35,0.47,86.35,23.35,26.01,0.01,116.5
1963-10,244.49,2.91,0.31,85.22,22.39,25.36,0.0,107.86
1963-11,98.21,0.3,0.01,83.46,21.32,24.78,0.0,46.45
1963-12,24.94,0.12,0.0,75.38,17.49,22.28,0.0,15.76
1964-01,19.67,0.07,0.0,69.85,17.91,23.64,0.17,12.52
1964-02,24.04,0.11,0.0,64.76,18.56,24.42,1.01,13.85
1964-03,43.15,0.24,0.01,63.04,21.01,26.67,7.44,24.18
1964-04,77.71,0.26,0.0,67.05,23.38,28.25,12.3,34.75
1964-05,289.27,3.07,0.31,82.5,23.47,26.71,0.53,106.4
1964-06,175.53,1.03,0.02,80.72,23.63,26.82,0.33,56.11
1964-07,202.41,1.45,0.07,82.33,23.31,26.53,0.52,64.76
1964-08,229.53,2.21,0.07,82.84,23.36,26.2,0.42,75.7
1964-09,333.64,3.69,0.75,86.08,22.93,25.85,0.06,133.3
1964-10,192.89,1.59,0.14,85.24,22.19,25.54,0.01,75.19
1964-11,74.66,0.72,0.06,77.53,19.04,22.91,0.0,37.65
1964-12,30.11,0.2,0.08,73.61,16.49,21.21,0.0,20.89
1965-01,6.34,0.01,0.0,66.83,15.23,21.31,0.0,4.32
1965-02,45.09,0.16,0.01,70.32,19.72,24.94,1.12,26.13
1965-03,59.58,0.44,0.08,66.05,20.58,26.11,6.11,34.39
1965-04,103.56,0.61,0.01,69.13,23.33,27.92,10.5,44.52
1965-05,248.41,2.51,0.04,78.45,23.67,27.22,3.9,85.91
1965-06,278.93,3.27,0.13,83.47,23.37,26.2,0.05,81.68
1965-07,208.88,1.95,0.2,80.39,23.22,26.43,0.83,76.63
1965-08,278.62,2.2,0.23,83.87,22.88,26.14,0.46,98.69
1965-09,267.77,2.55,0.3,84.44,22.67,25.88,0.01,87.73
1965-10,172.04,1.11,0.04,83.24,22.03,25.62,0.0,65.62
1965-11,63.29,0.24,0.01,78.05,20.23,24.45,0.0,30.62
1965-12,54.8,0.5,0.05,74.23,19.22,23.74,0.11,23.64
1966-01,32.82,0.32,0.02,66.2,18.92,24.0,0.06,22.14
1966-02,65.16,0.62,0.06,69.34,20.23,25.03,0.2,38.21
1966-03,58.32,0.36,0.01,62.38,21.88,26.96,7.2,29.5
1966-04,63.04,0.12,0.0,65.54,23.99,28.44,11.07,28.81
1966-05,352.44,4.9,0.41,83.5,23.49,26.11,2.22,121.83
1966-06,177.09,1.12,0.02,83.2,23.35,26.04,0.01,59.41
1966-07,270.91,2.9,0.08,85.71,23.17,25.58,0.0,83.5
1966-08,284.39,2.64,0.06,87.3,23.0,25.24,0.0,77.96
1966-09,220.01,2.61,0.23,83.38,21.86,24.73,0.0,95.08
1966-10,154.26,1.41,0.23,81.03,21.85,25.13,0.01,71.21
1966-11,64.86,0.56,0.09,74.97,19.89,23.99,0.0,28.81
1966-12,51.44,0.5,0.11,69.39,19.29,23.8,0.0,23.72
1967-01,37.68,0.48,0.14,65.74,16.74,22.0,0.05,27.52
1967-02,16.21,0.07,0.0,62.85,17.77,23.72,1.01,11.48
1967-03,13.29,0.07,0.0,58.17,20.23,26.48,8.5,10.45
1967-04,117.03,0.71,0.0,68.83,22.83,27.58,8.68,49.46
1967-05,172.22,1.09,0.08,77.22,23.63,27.21,2.89,61.98
1967-06,160.54,1.49,0.12,78.33,23.71,27.1,1.77,75.49
1967-07,184.16,1.24,0.05,80.63,23.75,26.65,1.29,59.51
1967-08,249.97,3.09,0.15,82.06,23.57,26.26,0.2,79.94
1967-09,293.33,3.32,0.15,85.4,23.16,25.73,0.08,95.44
1967-10,123.04,1.11,0.14,80.13,21.53,25.01,0.0,62.82
1967-11,64.57,0.65,0.09,77.79,20.3,24.3,0.0,43.51
1967-12,11.23,0.1,0.0,71.49,16.48,21.62,0.0,11.37
1968-01,10.78,0.06,0.0,67.83,16.67,22.48,0.14,8.3
1968-02,26.06,0.13,0.01,64.66,17.83,23.73,1.45,19.12
1968-03,28.25,0.1,0.0,62.9,21.4,26.96,10.42,16.07
1968-04,125.29,0.92,0.04,69.25,22.53,27.11,7.34,58.73
1968-05,167.17,1.28,0.03,78.65,23.71,27.11,4.0,80.09
1968-06,224.82,2.15,0.03,81.69,23.79,26.79,1.29,79.17
1968-07,177.41,1.07,0.02,81.43,23.9,26.8,0.59,59.21
1968-08,233.21,2.36,0.16,82.54,23.84,26.48,0.67,76.79
1968-09,239.8,2.16,0.19,84.16,23.29,26.11,0.16,88.01
1968-10,109.88,0.4,0.0,80.6,22.04,25.36,0.02,45.12
1968-11,24.75,0.01,0.0,74.6,20.73,25.07,0.25,11.75
1968-12,20.76,0.12,0.01,70.06,18.73,24.1,0.28,8.91
1969-01,43.07,0.23,0.0,71.17,19.09,24.28,0.43,24.39
1969-02,12.03,0.06,0.0,62.29,18.91,25.17,6.92,8.81
1969-03,36.59,0.08,0.0,63.41,22.23,27.69,13.85,20.93
1969-04,64.34,0.42,0.01,65.21,23.86,28.67,15.01,34.45
1969-05,202.27,2.38,0.27,74.76,24.71,28.36,9.95,101.2
1969-06,209.0,1.57,0.02,81.93,24.28,27.15,0.98,76.05
1969-07,251.1,2.45,0.19,83.15,23.67,26.33,0.32,78.08
1969-08,213.13,1.5,0.07,83.77,23.28,26.17,0.33,75.44
1969-09,319.69,4.33,0.72,84.94,23.22,26.04,0.27,122.2
1969-10,123.52,0.52,0.02,81.79,22.66,25.89,0.1,56.04
1969-11,74.55,0.86,0.15,76.1,19.44,23.4,0.01,50.47
1969-12,15.15,0.03,0.0,70.61,16.42,21.63,0.0,7.3
1970-01,21.78,0.09,0.0,69.45,17.77,23.1,0.33,11.94
1970-02,14.29,0.06,0.0,64.09,18.76,24.78,4.25,10.91
1970-03,47.64,0.49,0.03,61.75,21.84,27.61,14.02,38.38
1970-04,87.59,0.4,0.01,70.61,23.24,27.75,8.92,36.66
1970-05,208.63,2.16,0.21,78.3,24.25,27.69,5.98,87.15
1970-06,263.9,2.57,0.11,83.43,23.91,26.74,0.5,77.25
1970-07,195.0,1.49,0.09,82.79,23.7,26.39,0.28,70.39
1970-08,296.79,3.46,0.37,84.93,23.41,26.02,0.02,101.95
1970-09,241.25,2.2,0.37,84.51,23.25,26.03,0.08,86.45
1970-10,143.47,1.12,0.14,79.96,22.19,25.37,0.01,63.57
1970-11,64.66,0.53,0.08,75.49,20.17,24.04,0.0,41.43
1970-12,63.43,0.41,0.04,76.94,19.19,23.34,0.0,43.32
1971-01,12.48,0.12,0.04,68.33,15.85,21.46,0.03,13.69
1971-02,29.73,0.18,0.0,65.89,17.99,23.74,0.8,22.96
1971-03,41.73,0.21,0.01,64.36,20.91,26.22,6.45,24.54
1971-04,67.05,0.19,0.0,66.24,22.99,27.99,12.26,30.31
1971-05,228.58,2.04,0.11,78.55,23.68,27.13,3.89,77.52
1971-06,242.56,2.25,0.18,82.91,23.58,26.3,0.16,85.07
1971-07,248.23,2.84,0.28,82.78,23.37,26.05,0.2,84.35
1971-08,258.2,2.54,0.07,83.97,22.95,25.76,0.32,84.32
1971-09,221.34,1.9,0.21,83.27,23.17,26.14,0.09,90.55
1971-10,173.15,1.86,0.3,79.95,21.27,24.57,0.01,89.26
1971-11,37.17,0.24,0.07,70.86,17.87,22.42,0.0,23.13
1971-12,40.48,0.28,0.0,71.88,17.91,22.44,0.02,21.74
1972-01,5.8,0.0,0.0,65.32,15.59,21.47,0.11,2.93
1972-02,20.97,0.02,0.0,64.54,18.83,24.73,2.48,11.58
1972-03,43.86,0.08,0.0,63.61,20.27,25.8,5.89,21.49
1972-04,123.51,0.62,0.01,72.65,22.63,26.94,6.09,48.69
1972-05,105.63,0.6,0.08,68.82,24.57,28.74,13.0,57.41
1972-06,263.75,2.9,0.46,80.26,23.81,26.97,1.91,119.59
1972-07,238.98,2.54,0.11,80.55,24.07,26.8,1.33,80.71
1972-08,278.51,3.26,0.14,82.51,23.42,26.19,0.24,85.87
1972-09,339.99,3.95,0.68,84.7,23.36,26.25,0.27,125.45
1972-10,212.44,1.62,0.13,83.78,23.05,26.17,0.01,79.44
1972-11,126.81,0.82,0.05,80.8,21.88,25.1,0.0,47.36
1972-12,44.73,0.29,0.06,74.99,18.83,23.14,0.0,26.51
1973-01,7.85,0.03,0.0,66.65,17.14,23.1,0.17,4.14
1973-02,6.68,0.0,0.0,61.7,19.86,26.03,6.82,4.28
1973-03,67.98,0.5,0.05,65.91,22.29,27.5,10.98,35.18
1973-04,44.98,0.19,0.01,62.51,24.34,29.51,18.73,26.22
1973-05,196.37,1.25,0.0,77.95,24.1,27.58,5.15,56.2
1973-06,245.64,2.62,0.22,81.37,24.32,27.28,2.08,95.55
1973-07,269.36,2.57,0.15,82.53,23.87,26.68,1.1,84.51
1973-08,277.99,2.81,0.27,83.41,23.63,26.31,0.3,93.24
1973-09,309.27,2.94,0.14,86.0,23.33,25.99,0.14,95.68
1973-10,144.52,1.33,0.09,80.72,22.09,25.41,0.03,72.32
1973-11,90.59,0.72,0.07,75.3,19.51,23.33,0.01,43.22
1973-12,34.25,0.41,0.03,68.18,15.72,20.9,0.0,12.4
1974-01,14.39,0.01,0.0,65.59,15.9,21.8,0.05,9.92
1974-02,23.47,0.06,0.0,63.16,17.54,23.48,2.5,13.71
1974-03,65.31,0.27,0.01,66.92,20.7,25.9,5.49,33.54
1974-04,135.2,0.8,0.07,72.74,22.89,27.14,5.59,58.41
1974-05,221.77,1.97,0.25,78.94,23.51,26.88,2.65,90.04
1974-06,192.06,1.59,0.12,79.72,23.74,26.76,1.41,69.87
1974-07,208.76,1.78,0.06,80.08,23.44,26.53,2.47,74.77
1974-08,311.94,3.53,0.46,83.93,23.62,26.25,0.17,106.45
1974-09,264.83,2.14,0.09,84.62,23.14,26.05,0.09,86.83
1974-10,223.74,2.1,0.2,83.34,22.55,25.59,0.0,86.53
1974-11,100.0,0.94,0.05,79.67,20.52,24.07,0.0,51.98
1974-12,29.15,0.27,0.01,73.64,18.65,23.17,0.0,13.96
1975-01,102.28,0.98,0.12,76.97,18.86,22.96,0.0,55.69
1975-02,29.65,0.08,0.02,68.31,19.23,24.77,1.31,22.55
1975-03,60.4,0.35,0.0,68.68,22.07,27.15,8.93,37.63
1975-04,64.2,0.29,0.0,65.09,24.13,28.88,14.5,40.42
1975-05,253.98,2.35,0.12,79.76,23.78,27.0,2.38,87.02
1975-06,268.09,2.76,0.22,83.1,23.88,26.56,0.09,95.65
1975-07,206.48,1.75,0.04,81.71,23.32,26.34,0.51,72.92
1975-08,333.38,4.95,0.28,83.88,23.57,26.16,0.26,102.29
1975-09,271.62,2.14,0.2,85.49,23.13,25.88,0.0,86.37
1975-10,230.63,2.02,0.07,83.2,22.43,25.43,0.0,81.47
1975-11,73.72,0.43,0.03,77.33,19.69,23.52,0.0,37.49
1975-12,34.73,0.29,0.01,68.1,15.14,20.16,0.01,17.82
1976-01,4.06,0.0,0.0,65.19,14.39,20.73,0.0,2.44
1976-02,27.01,0.21,0.03,65.56,18.38,24.31,3.22,21.52
1976-03,59.94,0.2,0.0,64.59,20.95,26.44,9.08,25.6
1976-04,114.84,0.98,0.01,67.51,23.36,28.03,10.9,64.15
1976-05,257.78,2.58,0.27,80.97,23.63,26.64,0.98,94.77
1976-06,211.93,2.18,0.37,78.22,23.69,27.01,2.43,104.02
1976-07,264.17,3.18,0.04,81.58,23.66,26.44,0.96,95.11
1976-08,279.52,2.91,0.09,84.66,23.07,25.74,0.02,92.08
1976-09,323.17,4.18,0.57,84.56,23.28,26.1,0.02,119.08
1976-10,202.5,1.5,0.07,83.79,22.79,25.84,0.0,67.36
1976-11,78.79,0.81,0.16,77.06,19.48,23.29,0.0,45.81
1976-12,15.24,0.04,0.0,72.03,17.91,22.82,0.01,9.41
1977-01,24.15,0.22,0.0,69.63,17.71,22.93,0.09,31.7
1977-02,12.07,0.04,0.0,62.8,17.83,23.47,1.44,7.31
1977-03,45.94,0.33,0.03,63.02,20.97,26.31,7.33,28.09
1977-04,80.66,0.63,0.06,68.75,23.27,27.79,8.86,42.1
1977-05,159.95,0.94,0.03,76.24,23.99,27.52,4.62,58.68
1977-06,133.69,0.76,0.0,73.81,24.63,28.23,8.51,44.04
1977-07,230.09,2.28,0.16,80.39,24.0,26.85,1.87,78.2
1977-08,268.61,3.23,0.23,81.41,23.93,26.71,1.1,98.57
1977-09,322.11,4.25,0.58,83.85,23.27,26.05,0.05,118.33
1977-10,140.76,0.5,0.0,81.75,22.61,25.98,0.01,45.09
1977-11,48.58,0.31,0.06,73.59,19.54,23.68,0.05,25.95
1977-12,23.77,0.08,0.0,70.75,18.32,23.22,0.15,14.53
1978-01,37.75,0.2,0.03,69.06,18.31,23.56,0.77,29.18
1978-02,47.42,0.31,0.05,68.9,19.92,24.7,1.86,27.19
1978-03,54.32,0.41,0.03,63.33,22.16,27.67,12.67,30.22
1978-04,105.57,0.54,0.0,67.45,23.79,28.47,12.05,44.24
1978-05,243.12,2.7,0.13,78.34,24.5,27.67,4.04,91.51
1978-06,212.96,1.93,0.04,80.1,24.45,27.34,2.0,81.71
1978-07,283.82,2.71,0.33,83.71,23.89,26.42,0.35,89.7
1978-08,311.06,3.77,0.44,83.08,24.05,26.47,0.12,109.97
