Month,pr,r20mm,r50mm,hurs,tasmin,tas,hd35,rx5day
2012-06,262.2,2.95,0.17,84.11,24.26,26.61,0.11,94.58
2012-07,413.27,5.79,0.84,85.9,23.91,26.05,0.03,138.33
2012-08,287.7,3.58,0.55,84.27,24.05,26.33,0.02,120.69
2012-09,328.78,4.39,0.44,85.55,23.88,26.04,0.0,119.33
2012-10,239.75,2.84,0.44,84.77,23.47,25.79,0.03,113.91
2012-11,143.8,1.34,0.13,84.31,23.53,26.04,0.0,59.25
2012-12,189.36,1.96,0.52,84.38,23.34,25.63,0.01,89.44
2013-01,292.47,4.31,1.03,85.19,22.67,24.65,0.0,123.63
2013-02,152.07,1.77,0.4,83.57,23.02,25.4,0.01,93.37
2013-03,116.85,0.71,0.08,82.07,23.45,26.14,0.15,46.02
2013-04,138.33,1.13,0.13,81.26,24.29,27.16,0.64,51.47
2013-05,238.31,2.23,0.13,82.95,24.5,27.22,0.5,76.98
2013-06,338.45,4.56,0.48,84.87,24.38,26.79,0.55,111.68
2013-07,390.22,5.66,0.48,85.48,23.85,26.19,0.12,124.51
2013-08,331.31,4.65,0.66,85.36,24.01,26.16,0.04,119.07
2013-09,334.31,4.49,0.53,85.24,24.06,26.32,0.14,120.0
2013-10,240.14,2.53,0.5,84.48,23.49,25.81,0.03,107.74
2013-11,264.35,3.12,0.64,86.12,23.54,25.67,0.0,106.65
2013-12,208.26,1.69,0.32,86.01,23.33,25.49,0.0,85.47
2014-01,294.2,3.56,1.45,83.37,21.57,23.6,0.0,148.06
2014-02,93.37,0.85,0.03,82.68,21.9,24.52,0.0,51.31
2014-03,157.24,1.72,0.28,81.87,22.85,25.49,0.06,80.48
2014-04,151.11,1.32,0.26,81.73,23.89,26.62,0.53,80.96
2014-05,177.68,1.28,0.01,81.5,24.57,27.51,1.58,56.15
2014-06,323.03,3.91,0.38,84.17,24.62,27.12,0.79,112.09
2014-07,358.63,4.67,0.72,85.75,24.35,26.4,0.11,119.07
2014-08,299.49,3.82,0.44,84.45,23.97,26.45,0.17,112.31
2014-09,351.99,4.71,1.09,85.44,23.88,26.17,0.0,124.16
2014-10,280.93,3.08,0.34,85.26,23.74,25.99,0.01,103.33
2014-11,189.42,1.8,0.21,84.17,23.51,25.89,0.07,80.25
2014-12,282.31,3.44,1.1,85.24,23.29,25.26,0.06,131.98
2015-01,171.11,1.72,0.42,83.31,22.16,24.33,0.0,79.04
2015-02,74.26,0.45,0.06,80.89,22.05,24.55,0.01,38.1
2015-03,61.76,0.31,0.06,77.15,22.45,25.54,0.51,30.26
2015-04,94.84,0.55,0.07,78.51,23.77,26.81,1.2,45.44
2015-05,145.83,1.0,0.09,79.72,24.38,27.45,1.04,62.06
2015-06,272.12,3.1,0.21,82.82,24.44,27.08,1.11,102.69
2015-07,314.63,4.24,0.87,83.91,24.24,26.51,0.17,143.27
2015-08,312.02,3.7,0.71,84.24,24.27,26.62,0.07,148.82
2015-09,289.51,3.18,0.18,84.91,24.08,26.46,0.03,101.49
2015-10,239.47,1.97,0.82,83.65,23.98,26.4,0.0,132.6
2015-11,130.59,0.76,0.05,83.8,23.71,26.14,0.0,46.51
2015-12,230.76,2.43,0.99,84.02,23.36,25.68,0.11,144.28
2016-01,72.63,0.51,0.04,81.17,22.88,25.54,0.31,34.08
2016-02,112.35,1.11,0.08,81.31,22.78,25.27,0.36,46.46
2016-03,58.6,0.28,0.03,78.61,23.54,26.48,1.49,26.58
2016-04,80.21,0.43,0.01,77.02,24.56,27.74,2.64,33.7
2016-05,224.06,2.23,0.08,80.6,24.95,27.79,1.89,80.59
2016-06,342.48,3.96,0.27,84.18,24.52,27.1,0.4,114.34
2016-07,320.2,3.94,0.53,84.01,24.28,26.81,0.3,119.84
2016-08,293.81,3.8,0.62,84.8,24.63,26.84,0.18,105.83
2016-09,306.35,3.45,0.21,85.21,24.16,26.54,0.14,98.03
2016-10,406.5,5.17,0.84,86.08,24.11,26.29,0.01,160.71
2016-11,247.18,3.08,0.65,85.19,23.69,25.86,0.0,113.43
2016-12,293.85,3.17,0.73,85.79,23.67,25.68,0.0,113.41
2017-01,308.06,4.11,1.15,84.8,22.92,24.85,0.0,137.92
2017-02,166.2,1.48,0.43,82.7,22.55,24.69,0.0,94.73
2017-03,183.36,2.16,0.22,82.61,23.08,25.49,0.06,82.64
2017-04,127.83,0.93,0.05,81.87,23.86,26.58,0.35,51.49
2017-05,304.39,3.73,0.2,83.83,24.6,27.18,0.54,101.2
2017-06,276.0,2.78,0.12,83.77,24.38,27.04,0.44,87.56
2017-07,367.66,5.04,0.41,85.12,24.18,26.43,0.17,120.33
2017-08,348.82,4.22,0.42,85.18,24.27,26.64,0.08,107.36
2017-09,342.51,4.38,0.65,85.04,24.23,26.61,0.1,129.01
2017-10,344.78,4.55,0.81,85.61,24.05,26.16,0.0,137.24
2017-11,216.96,2.16,0.36,85.82,24.07,26.21,0.01,91.62
2017-12,340.75,4.05,1.25,85.25,23.51,25.48,0.03,164.48
2018-01,251.38,3.04,0.65,85.31,23.09,25.1,0.0,104.81
2018-02,172.44,2.01,0.5,83.27,23.07,25.34,0.02,81.2
2018-03,88.84,0.57,0.01,79.69,23.01,25.74,0.27,37.57
2018-04,116.37,0.68,0.1,79.93,24.02,26.82,0.82,51.67
2018-05,169.22,1.16,0.11,80.59,24.62,27.5,1.77,66.3
2018-06,279.64,3.36,0.43,83.27,24.48,26.89,0.67,109.95
2018-07,388.79,5.92,0.87,85.01,24.3,26.45,0.16,129.33
2018-08,296.11,3.94,0.45,83.93,24.38,26.54,0.19,113.33
2018-09,304.03,3.44,0.59,84.19,23.97,26.29,0.15,125.43
2018-10,182.32,1.28,0.33,81.89,23.81,26.47,0.31,83.65
2018-11,151.31,1.48,0.17,82.89,23.64,26.04,0.2,77.7
2018-12,231.94,2.86,0.75,84.12,23.56,25.63,0.17,132.36
2019-01,136.59,1.44,0.29,81.35,22.64,24.8,0.05,60.15
2019-02,31.31,0.11,0.01,76.99,21.79,24.87,0.26,16.16
2019-03,67.63,0.61,0.1,75.87,22.93,26.0,0.64,36.64
2019-04,87.12,0.52,0.01,76.69,24.29,27.3,2.03,42.64
2019-05,222.34,2.06,0.14,81.05,24.7,27.54,1.16,79.23
2019-06,272.19,3.02,0.26,83.0,24.88,27.43,1.03,102.85
2019-07,344.06,4.48,0.5,84.27,24.29,26.56,0.17,115.6
2019-08,304.22,4.38,0.63,83.48,24.65,26.74,0.2,113.5
2019-09,225.62,3.11,0.59,82.47,24.36,26.68,0.45,119.67
2019-10,191.66,1.39,0.07,82.91,23.86,26.4,0.28,73.8
2019-11,231.9,2.21,0.5,83.81,23.89,26.12,0.23,113.14
2019-12,195.58,1.82,0.54,83.44,23.47,25.69,0.29,93.42
2020-01,93.12,0.53,0.05,82.23,23.02,25.36,0.3,37.67
2020-02,77.36,0.43,0.01,79.08,22.55,25.03,0.35,33.3
2020-03,75.16,0.7,0.06,77.89,23.53,26.35,0.75,40.32
2020-04,68.84,0.23,0.02,76.6,24.37,27.32,1.83,30.25
2020-05,228.71,2.1,0.42,81.09,25.2,27.83,1.43,94.51
2020-06,297.21,3.65,0.44,82.84,24.58,27.12,0.8,105.65
2020-07,343.7,4.14,0.46,83.43,24.26,26.8,0.67,123.07
2020-08,304.44,3.97,0.32,84.36,24.29,26.64,0.1,112.86
2020-09,290.04,3.25,0.38,83.89,24.28,26.84,0.24,102.52
2020-10,500.64,7.94,1.28,86.29,24.14,26.16,0.03,151.49
2020-11,269.97,2.61,0.71,85.19,23.83,26.02,0.0,128.81
2020-12,335.13,4.01,1.02,86.26,23.71,25.71,0.01,121.85
2021-01,318.06,4.31,0.96,85.09,22.96,24.82,0.0,139.05
2021-02,215.43,2.5,0.56,83.54,22.84,25.04,0.0,97.19
2021-03,174.12,1.95,0.19,82.06,23.52,26.05,0.16,83.76
2021-04,142.56,1.14,0.27,80.63,23.73,26.4,0.25,72.59
2021-05,225.22,2.76,0.23,81.21,24.83,27.46,1.75,92.15
2021-06,280.85,3.06,0.34,82.32,24.34,27.03,0.95,103.81
2021-07,309.13,4.17,0.37,83.48,24.59,26.89,0.28,114.38
2021-08,292.88,3.45,0.15,83.35,24.29,26.74,0.53,91.83
2021-09,333.29,4.2,0.61,84.36,24.05,26.48,0.13,129.72
2021-10,336.05,4.38,0.69,84.4,24.16,26.37,0.06,130.64
2021-11,223.55,1.96,0.16,84.34,24.05,26.35,0.04,70.99
2021-12,258.03,2.98,0.9,83.31,23.07,25.17,0.04,113.75
2022-01,148.48,1.43,0.29,82.68,22.61,24.95,0.06,71.88
2022-02,132.73,1.04,0.11,83.0,22.93,25.22,0.04,52.52
2022-03,217.54,2.47,0.42,83.3,23.62,26.19,0.28,91.29
2022-04,312.4,4.26,0.86,83.61,23.82,26.25,0.24,144.44
2022-05,298.91,4.24,0.33,82.57,24.33,26.94,0.46,107.4
2022-06,259.97,2.51,0.13,82.24,24.18,26.97,0.51,88.04
2022-07,364.24,4.93,0.28,84.24,24.28,26.75,0.08,111.7
2022-08,384.23,5.14,0.62,84.41,23.99,26.41,0.07,122.6
2022-09,268.38,2.99,0.24,83.12,24.1,26.66,0.31,99.31
2022-10,408.16,4.64,1.43,84.83,24.13,26.39,0.04,176.89
2022-11,204.17,1.76,0.18,84.4,23.94,26.32,0.01,84.43
2022-12,267.12,3.17,0.66,84.2,23.36,25.36,0.02,110.64
2023-01,393.12,6.11,1.33,85.03,22.85,24.7,0.01,153.04
2023-02,184.1,2.24,0.48,82.63,22.81,25.12,0.02,95.63
2023-03,114.78,0.94,0.1,79.67,22.94,25.64,0.31,50.96
2023-04,136.14,1.14,0.19,79.75,24.12,26.88,0.69,69.57
2023-05,250.15,2.61,0.29,81.7,24.84,27.43,0.89,95.12
2023-06,336.18,4.4,0.4,83.94,24.53,27.03,0.6,115.34
2023-07,412.0,5.63,1.02,84.42,24.65,26.86,0.32,170.72
2023-08,263.68,3.15,0.35,83.09,24.75,27.13,0.44,110.43
2023-09,312.55,3.72,0.21,84.79,24.47,26.81,0.04,102.97
2023-10,221.94,1.94,0.04,83.51,24.28,26.77,0.04,78.44
2023-11,205.74,1.97,0.28,83.75,24.21,26.49,0.02,84.69
2023-12,173.04,1.44,0.39,84.01,23.99,26.19,0.04,77.0
